ComponentID,DrawableID,TextureID,Name,TorsoComponentID,TorsoDrawableID,TorsoTextureID
11,98,0,"Weiße Seidenjacke",3,3,0
11,98,1,"Schwarze Seidenjacke",3,3,0
11,98,2,"Rote Seidenjacke",3,3,0
11,98,3,"Blaue Seidenjacke",3,3,0
11,98,4,"Braune Seidenjacke",3,3,0
11,99,0,"Rote Hausjacke",3,7,0
11,99,1,"Marineblaue Hausjacke",3,7,0
11,99,2,"Burgunderrote Hausjacke",3,7,0
11,99,3,"Schwarze Hausjacke",3,7,0
11,99,4,"Pinke Hausjacke",3,7,0
11,99,5,"Panther-Hausjacke",3,7,0
11,99,6,"Blaue Hausjacke",3,7,0
11,99,7,"Lila Hausjacke",3,7,0
11,99,8,"Orange Hausjacke",3,7,0
11,99,9,"Grüne Hausjacke",3,7,0
11,99,10,"Braune Hausjacke",3,7,0
11,100,0,"Weißer Pullunder",3,6,0
11,101,0,"Dix-Bikini",3,15,0
11,101,1,"Le-Chien-Bikini",3,15,0
11,101,2,"Sessanta-Nove-Bikini",3,15,0
11,101,3,"Perseus-Bikini",3,15,0
11,101,4,"Blütenbikini",3,15,0
11,101,5,"Blumenbikini",3,15,0
11,102,0,"Kastanienbraune Feldjacke",3,3,0
11,104,0,"Cremefarbener lang. Zweireiher",3,7,0
11,105,0,"Weiße Seidenrobe",3,0,0
11,105,1,"Graue Seidenrobe",3,0,0
11,105,2,"Schwarze Seidenrobe",3,0,0
11,105,3,"Rote bedruckte Seidenrobe",3,0,0
11,105,4,"Lila bedruckte Seidenrobe",3,0,0
11,105,5,"Marinebl. bedruckte Seidenrobe",3,0,0
11,105,6,"Schwarzbedruckte Seidenrobe",3,0,0
11,105,7,"Braune bedruckte Seidenrobe",3,0,0
11,106,0,"Rotes Trainingsoberteil",3,6,0
11,106,1,"Anthrazitgraues Trainingsoberteil",3,6,0
11,106,2,"Marineblaues Trainingsoberteil",3,6,0
11,106,3,"Türkises Trainingsoberteil",3,6,0
11,107,0,"Grauer Kaschmirmantel",3,6,0
11,109,0,"Roter Karopyjama",3,0,0
11,109,1,"Grüner Karopyjama",3,0,0
11,109,2,"Schwarzer Karopyjama",3,0,0
11,109,3,"Zuckerstangenpyjama",3,0,0
11,109,4,"Strumpfpyjama",3,0,0
11,109,5,"Grüner Barfs-Pyjama",3,0,0
11,109,6,"Roter Barfs-Pyjama",3,0,0
11,109,7,"Winterbeerenpyjama",3,0,0
11,109,8,"Pinguinpyjama",3,0,0
11,109,9,"Rentierpyjama",3,0,0
11,109,10,"Schneeflockenpyjama",3,0,0
11,109,11,"Schneemannpyjama",3,0,0
11,109,12,"Roter Tannenpyjama",3,0,0
11,109,13,"Festlicher Tannenpyjama",3,0,0
11,109,14,"Grüne-Tannen-Pyjama",3,0,0
11,109,15,"Festlicher gestreifter Pyjama",3,0,0
11,111,0,"Hautfarbenes Spitzenbustier",3,4,0
11,111,1,"Blasslila Karo-Spitzenbustier",3,4,0
11,111,2,"Schwarzes Karo-Spitzenbustier",3,4,0
11,111,3,"Blaues Punkte-Spitzenbustier",3,4,0
11,111,4,"Rotes Leoparden-Spitzenbustier",3,4,0
11,111,5,"Weißes Herzen-Spitzenbustier",3,4,0
11,111,6,"Schw. Herzen-Spitzenbustier",3,4,0
11,111,7,"Rotes Herzen-Spitzenbustier",3,4,0
11,111,8,"Pinkes Streifen-Spitzenbustier",3,4,0
11,111,9,"Hellbr. Streifen-Spitzenbustier",3,4,0
11,111,10,"Schw. Leoparden-Spitzenbustier",3,4,0
11,111,11,"Rotes Streifen-Spitzenbustier",3,4,0
11,112,0,"Blaues besticktes Kleid",3,11,0
11,112,1,"Goldenes besticktes Kleid",3,11,0
11,112,2,"Cremefarbenes besticktes Kleid",3,11,0
11,113,0,"Braunes schimmerndes Kleid",3,11,0
11,113,1,"Goldenes schimmerndes Kleid",3,11,0
11,113,2,"Blaues schimmerndes Kleid",3,11,0
11,114,0,"Rotes klassisches Kleid",3,11,0
11,114,1,"Grünes klassisches Kleid",3,11,0
11,114,2,"Cremef. klassisches Kleid",3,11,0
11,115,0,"Schwarzes Etuikleid",3,11,0
11,115,1,"Weißes Etuikleid",3,11,0
11,115,2,"Blaues Etuikleid",3,11,0
11,116,0,"Weißes perlenbesetztes Kleid",3,11,0
11,116,1,"Schw. perlenbesetztes Kleid",3,11,0
11,116,2,"Rotes perlenbesetztes Kleid",3,11,0
11,117,0,"Weißes gekrempeltes T-Shirt",3,11,0
11,117,1,"Schwarzes gekrempeltes T-Shirt",3,11,0
11,117,2,"Graues gekrempeltes T-Shirt",3,11,0
11,118,0,"Weißes gekrempeltes T-Shirt",3,12,0
11,118,1,"Schwarzes gekrempeltes T-Shirt",3,12,0
11,118,2,"Graues gekrempeltes T-Shirt",3,12,0
11,119,0,"Weißes Arbeitshemd",3,14,0
11,119,1,"Marineblaues Arbeitshemd",3,14,0
11,119,2,"Schwarzes Arbeitshemd",3,14,0
11,120,0,"Blaues offenes Kreuzkarohemd",3,-1,-1
11,120,1,"Braunes offenes Kreuzkarohemd",3,-1,-1
11,120,2,"Grünes offenes Kreuzkarohemd",3,-1,-1
11,120,3,"Violettes offenes Kreuzkarohemd",3,-1,-1
11,120,4,"Hellbr. offenes Kreuzkarohemd",3,-1,-1
11,120,5,"Braunes off. Streifenkarohemd",3,-1,-1
11,120,6,"Blaues off. Streifenkarohemd",3,-1,-1
11,120,7,"Violettes off. Streifenkarohemd",3,-1,-1
11,120,8,"Graues off. Streifenkarohemd",3,-1,-1
11,120,9,"Hellblaues off. Streifenkarohemd",3,-1,-1
11,120,10,"Senfgelbes off. Streifenkaroh.",3,-1,-1
11,120,11,"Weißes offenes Breitkarohemd",3,-1,-1
11,120,12,"Rotes offenes Breitkarohemd",3,-1,-1
11,120,13,"Grünes offenes Breitkarohemd",3,-1,-1
11,120,14,"Schwarzes off. Breitkarohemd",3,-1,-1
11,120,15,"Senfgelbes off. Breitkarohemd",3,-1,-1
11,120,16,"Violettes offenes Breitkarohemd",3,-1,-1
11,121,0,"Blaues Kreuzkarohemd",3,3,0
11,121,1,"Braunes Kreuzkarohemd",3,3,0
11,121,2,"Grünes Kreuzkarohemd",3,3,0
11,121,3,"Violettes Kreuzkarohemd",3,3,0
11,121,4,"Hellbraunes Kreuzkarohemd",3,3,0
11,121,5,"Braunes Streifenkarohemd",3,3,0
11,121,6,"Blaues Streifenkarohemd",3,3,0
11,121,7,"Violettes Streifenkarohemd",3,3,0
11,121,8,"Graues Streifenkarohemd",3,3,0
11,121,9,"Hellblaues Streifenkarohemd",3,3,0
11,121,10,"Senfgelbes Streifenkarohemd",3,3,0
11,121,11,"Weißes Breitkarohemd",3,3,0
11,121,12,"Rotes Breitkarohemd",3,3,0
11,121,13,"Grünes Breitkarohemd",3,3,0
11,121,14,"Schwarzes Breitkarohemd",3,3,0
11,121,15,"Senfgelbes Breitkarohemd",3,3,0
11,121,16,"Violettes Breitkarohemd",3,3,0
11,122,0,"Hellbraune Allzweckjacke",3,3,0
11,123,0,"Breit gestreifter Hippie-Hoodie",3,3,0
11,123,1,"Schmal gestreifter Hippie-Hoodie",3,3,0
11,123,2,"Schwarzer gestr. Hippie-Hoodie",3,3,0
11,123,3,"Rasta-Hippie-Hoodie",3,3,0
11,123,4,"Grauer Ketten-Hippie-Hoodie",3,3,0
11,123,5,"Schwarzer Ketten-Hippie-Hoodie",3,3,0
11,123,6,"Trickster-Hippie-Hoodie",3,3,0
11,123,7,"Fruntalot-Hippie-Hoodie",3,3,0
11,123,8,"Yeti-Hippie-Hoodie",3,3,0
11,123,9,"Sweatbox-Hippie-Hoodie",3,3,0
11,123,10,"Chianski-Hippie-Hoodie",3,3,0
11,123,11,"Dense-Hippie-Hoodie",3,3,0
11,124,0,"Weiße Rüschenbluse",3,14,0
11,124,1,"Schwarze Rüschenbluse",3,14,0
11,124,2,"Rote Rüschenbluse",3,14,0
11,126,0,"Schwarzes Footballtrikot",3,14,0
11,126,1,"Weißes Footballtrikot",3,14,0
11,126,2,"Graues Footballtrikot",3,14,0
11,127,0,"SecuroServ-Collegejacke",3,3,0
11,128,0,"Marineblaues Liberty-Polohemd",3,14,0
11,129,0,"Marineblaues Liberty-Polohemd",3,14,0
11,130,0,"Zweifarbiges Hemd",3,9,0
11,131,0,"Schwarzer Liberty-Hoodie",3,3,0
11,131,1,"Roter Liberty-Hoodie",3,3,0
11,131,2,"Weißer Flying-Bravo-Hoodie",3,3,0
11,132,0,"Lockeres Edelhemd",3,9,0
11,132,1,"Lockeres Musterhemd",3,9,0
11,132,2,"Lockeres Blumenhemd",3,9,0
11,132,3,"Lockeres Künstlerhemd",3,9,0
11,132,4,"Lockeres Botanikhemd",3,9,0
11,132,5,"Lockeres Aztekenhemd",3,9,0
11,132,6,"Lockeres Pastellhemd",3,9,0
11,133,0,"Graue Steppjacke",3,6,0
11,133,1,"Khakifarbene Steppjacke",3,6,0
11,133,2,"Blaue Steppjacke",3,6,0
11,133,3,"Beige Steppjacke",3,6,0
11,133,4,"Braune Steppjacke",3,6,0
11,133,5,"Grüne Steppjacke",3,6,0
11,133,6,"Schwarze Steppjacke",3,6,0
11,134,0,"Rauten-QB-Pullunder",3,6,0
11,134,1,"Marineblauer QB-Pullunder",3,6,0
11,134,2,"Blauer Perseus-Pullunder",3,6,0
11,135,0,"Schokobraune Feldjacke",3,3,0
11,135,1,"Schwarze Feldjacke",3,3,0
11,135,2,"Braune Feldjacke",3,3,0
11,136,0,"Grauer Rollkragenpullover",3,3,0
11,136,1,"Roter Rollkragenpullover",3,3,0
11,136,2,"Brauner Rollkragenpullover",3,3,0
11,136,3,"Schwarzer Rollkragenpullover",3,3,0
11,136,4,"Marineblauer Rollkragenpullover",3,3,0
11,136,5,"Beiger Rollkragenpullover",3,3,0
11,136,6,"Lila Rollkragenpullover",3,3,0
11,136,7,"Grüner Rollkragenpullover",3,3,0
11,137,0,"Rauchblauer langer Zweireiher",3,7,0
11,137,1,"Hellgrauer langer Zweireiher",3,7,0
11,137,2,"Grauer langer Zweireiher",3,7,0
11,137,3,"Anthrazitgrauer lang. Zweireiher",3,7,0
11,137,4,"Blauer langer Zweireiher",3,7,0
11,137,5,"Marineblauer langer Zweireiher",3,7,0
11,137,6,"Schwarzer langer Zweireiher",3,7,0
11,137,7,"Schw. lang. Nadelstr.-Zweireiher",3,7,0
11,137,8,"Blauer lang. Nadelstr.-Zweireiher",3,7,0
11,137,9,"Hellbrauner langer Zweireiher",3,7,0
11,137,10,"Burgunderroter langer Zweireiher",3,7,0
11,137,11,"Lila langer Zweireiher",3,7,0
11,137,12,"Rosa langer Zweireiher",3,7,0
11,137,13,"Rostf. langer Nadelstr.-Zweireiher",3,7,0
11,137,14,"Moosgrüner langer Zweireiher",3,7,0
11,138,0,"Blaues Trainingsoberteil",3,6,0
11,138,1,"Burgunderrotes Trainingsoberteil",3,6,0
11,138,2,"Hellbraunes Trainingsoberteil",3,6,0
11,138,3,"Erdbraunes Trainingsoberteil",3,6,0
11,138,4,"Königsblaues Trainingsoberteil",3,6,0
11,138,5,"Weißes Trainingsoberteil",3,6,0
11,138,6,"Hellblaues Trainingsoberteil",3,6,0
11,138,7,"Oranges Trainingsoberteil",3,6,0
11,138,8,"Lila Trainingsoberteil",3,6,0
11,138,9,"Graues Trainingsoberteil",3,6,0
11,138,10,"Grünes Trainingsoberteil",3,6,0
11,139,0,"Schwarzer Kaschmirmantel",3,6,0
11,139,1,"Brauner Kaschmirmantel",3,6,0
11,139,2,"Hellgrauer Kaschmirmantel",3,6,0
11,142,0,"Pastellblauer Pyjama",3,0,0
11,142,1,"Pastellgelber Pyjama",3,0,0
11,142,2,"Pastellpinker Pyjama",3,0,0
11,142,3,"Pastellgrüner Pyjama",3,0,0
11,142,4,"Bunt karierter Pyjama",3,0,0
11,142,5,"Blau karierter Pyjama",3,0,0
11,142,6,"Roter Wirbelmuster-Pyjama",3,0,0
11,142,7,"Weißer Grafikpyjama",3,0,0
11,142,8,"Blauer Wirbelpyjama",3,0,0
11,142,9,"Gelber Wirbelpyjama",3,0,0
11,142,10,"Roter Wirbelpyjama",3,0,0
11,142,11,"Marineblauer gestreifter Pyjama",3,0,0
11,142,12,"Breit gestreifter Pyjama",3,0,0
11,142,13,"Oranger gestreifter Pyjama",3,0,0
11,143,0,"Pastellblaue Hausjacke",3,7,0
11,143,1,"Pastellgelbe Hausjacke",3,7,0
11,143,2,"Pastellrosa Hausjacke",3,7,0
11,143,3,"Pastellgrüne Hausjacke",3,7,0
11,143,4,"Bunt karierte Hausjacke",3,7,0
11,143,5,"Blau karierte Hausjacke",3,7,0
11,143,6,"Rote Wirbelmuster-Hausjacke",3,7,0
11,143,7,"Weiße Grafikhausjacke",3,7,0
11,143,8,"Blaue Wirbelhausjacke",3,7,0
11,143,9,"Gelbe Wirbelhausjacke",3,7,0
11,143,10,"Rote Wirbelhausjacke",3,7,0
11,143,11,"Marineblaue gestreifte Hausjacke",3,7,0
11,143,12,"Breit gestreifte Hausjacke",3,7,0
11,143,13,"Orange gestreifte Hausjacke",3,7,0
11,147,0,"Schw. Drachen-Seidenbomber",3,3,0
11,147,1,"Blauer Drachen-Seidenbomber",3,3,0
11,147,2,"Schw. Meeres-Seidenbomber",3,3,0
11,147,3,"Weißer Tiger-Seidenbomber",3,3,0
11,147,4,"Türkiser Solar-Seidenbomber",3,3,0
11,147,5,"Lila Solar-Seidenbomber",3,3,0
11,147,6,"Blauer Krieger-Seidenbomber",3,3,0
11,147,7,"Eiskrieger-Seidenbomber",3,3,0
11,147,8,"Brauner Drachen-Seidenbomber",3,3,0
11,147,9,"Türkiser Drachen-Seidenbomber",3,3,0
11,147,10,"Blauer Meeres-Seidenbomber",3,3,0
11,147,11,"Hellbr. Tiger-Seidenbomber",3,3,0
11,148,0,"Schokobraune JC-Jacke",3,3,0
11,148,1,"Schwarze JC-Jacke",3,3,0
11,148,2,"Graue JC-Jacke",3,3,0
11,148,3,"Blaue JC-Jacke",3,3,0
11,148,4,"Hellbraune JC-Jacke",3,3,0
11,148,5,"Burgunderrote JC-Jacke",3,3,0
11,149,0,"Viper-Motocrosstrikot",3,128,0
11,149,1,"Bonbon-Motocrosstrikot",3,128,1
11,149,2,"Atomic-Motocrosstrikot",3,128,2
11,149,3,"Xtreme-Motocrosstrikot",3,128,3
11,149,4,"Punkt-Motocrosstrikot",3,128,4
11,149,5,"Strahlen-Motocrosstrikot",3,128,5
11,149,6,"Power-Motocrosstrikot",3,128,6
11,149,7,"Radikal-Motocrosstrikot",3,128,7
11,149,8,"Turbo-Motocrosstrikot",3,128,8
11,149,9,"Slalom-Motocrosstrikot",3,128,9
11,149,10,"Kirsch-Motocrosstrikot",3,128,10
11,149,11,"Boost-Motocrosstrikot",3,128,11
11,149,12,"Jackal-Motocrosstrikot",3,128,12
11,149,13,"Talfahrt-Motocrosstrikot",3,128,13
11,149,14,"Gift-Motocrosstrikot",3,128,14
11,149,15,"Glut-Motocrosstrikot",3,128,15
11,150,0,"Rote Seidenjacke",3,3,0
11,150,1,"Schwarze Seidenjacke",3,3,0
11,150,2,"Weiße Seidenjacke",3,3,0
11,150,3,"Blaue Seidenjacke",3,3,0
11,150,4,"Orange Seidenjacke",3,3,0
11,150,5,"Viper-Seidenjacke",3,3,0
11,150,6,"Grüne Seidenjacke",3,3,0
11,150,7,"Khakifarbene Seidenjacke",3,3,0
11,150,8,"Stunts-Seidenjacke",3,3,0
11,150,9,"Fatal-Seidenjacke",3,3,0
11,150,10,"Flash-Seidenjacke",3,3,0
11,150,11,"Grotti-Seidenjacke",3,3,0
11,150,12,"Howitzer-Seidenjacke",3,3,0
11,150,13,""Imponte Racing"-Seidenjacke",3,3,0
11,150,14,""Love Fist"-Seidenjacke",3,3,0
11,150,15,""Malibu Club"-Seidenjacke",3,3,0
11,150,16,"Nagasaki-Seidenjacke",3,3,0
11,150,17,""Rebel Radio"-Seidenjacke",3,3,0
11,150,18,""Steel Horse"-Seidenjacke",3,3,0
11,150,19,""Me TV"-Seidenjacke",3,3,0
11,150,20,""Vice Squad"-Seidenjacke",3,3,0
11,150,21,"V-Rock-Seidenjacke",3,3,0
11,151,0,"Ruiner-Rennjacke",3,1,0
11,151,1,"Banshee-Rennjacke",3,1,0
11,151,2,"Pigalle-Rennjacke",3,1,0
11,151,3,"Grotti-Rennjacke",3,1,0
11,151,4,"Pegassi-Rennjacke",3,1,0
11,151,5,"Pfister-Rennjacke",3,1,0
11,151,6,"Ocelot-Rennjacke",3,1,0
11,151,7,"Dinka-Rennjacke",3,1,0
11,153,0,"Schokobraune JC-Logo-Jacke",3,3,0
11,153,1,"Schwarze JC-Logo-Jacke",3,3,0
11,153,2,"Graue JC-Logo-Jacke",3,3,0
11,153,3,"Blaue JC-Logo-Jacke",3,3,0
11,153,4,"Hellbraune JC-Logo-Jacke",3,3,0
11,153,5,"Burgunderrote JC-Logo-Jacke",3,3,0
11,154,0,"Schwarze Lederkutte",3,129,0
11,154,1,"Schw. abgetragene Lederkutte",3,129,0
11,154,2,"Braune Lederkutte",3,129,0
11,154,3,"Blutrote Lederkutte",3,129,0
11,155,0,"Schwarze Verteidiger-Weste",3,130,0
11,155,1,"Schw. abgetr. Verteidiger-Weste",3,130,0
11,155,2,"Zweifarbige Verteidiger-Weste",3,130,0
11,156,0,"Schwarze abgenähte Weste",3,131,0
11,156,1,"Schw. abgetr. abgenähte Weste",3,131,0
11,157,0,"Schwarze glatte Weste",3,132,0
11,157,1,"Braune glatte Weste",3,132,0
11,158,0,"Schwarze Rockerjacke",3,7,0
11,158,1,"Blutrote Rockerjacke",3,7,0
11,158,2,"Braune Rockerjacke",3,7,0
11,158,3,"Schwarze saubere Rockerjacke",3,7,0
11,159,0,"Schwarze abgetr. Rockerkutte",3,131,0
11,159,1,"Blutrote Rockerkutte",3,131,0
11,159,2,"Braune Rockerkutte",3,131,0
11,159,3,"Schwarze Rockerkutte",3,131,0
11,160,0,"Rocker-Lederjacke",3,5,0
11,161,0,"Nahtleder-Baseballtrikot",3,9,0
11,161,1,"Schwarzes Leder-Baseballtrikot",3,9,0
11,161,2,"Graues Leder-Baseballtrikot",3,9,0
11,162,0,"Digitaltarn-Sportbike-Jacke",3,3,0
11,162,1,"Viper-Sportbike-Jacke",3,3,0
11,162,2,"Tarn-Sportbike-Jacke",3,3,0
11,162,3,"Blaue Sportbike-Jacke",3,3,0
11,162,4,"Rote Sportbike-Jacke",3,3,0
11,162,5,"Grüne Sportbike-Jacke",3,3,0
11,162,6,"Gelbe Sportbike-Jacke",3,3,0
11,163,0,"Schwarzer Blouson",3,5,0
11,163,1,"Blutroter Blouson",3,5,0
11,163,2,"Brauner Blouson",3,5,0
11,163,3,"Schw. abgetragener Blouson",3,5,0
11,163,4,"Blutroter abgetr. Blouson",3,5,0
11,163,5,"Brauner abgetragener Blouson",3,5,0
11,164,0,"Rote gesteppte Jacke",3,5,0
11,164,1,"Burgunderrote gesteppte Jacke",3,5,0
11,164,2,"Blaue gesteppte Jacke",3,5,0
11,164,3,"Schwarze gesteppte Jacke",3,5,0
11,164,4,"Seegrüne gesteppte Jacke",3,5,0
11,164,5,"Senffarbene gesteppte Jacke",3,5,0
11,164,6,"Schokobraune gesteppte Jacke",3,5,0
11,164,7,"Graue gesteppte Jacke",3,5,0
11,164,8,"Magentaf. gesteppte Jacke",3,5,0
11,164,9,"Olivgrüne gesteppte Jacke",3,5,0
11,164,10,"Violette gesteppte Jacke",3,5,0
11,164,11,"Beige gesteppte Jacke",3,5,0
11,164,12,"Orange gesteppte Jacke",3,5,0
11,164,13,"Zyanfarbene gesteppte Jacke",3,5,0
11,164,14,"Eisweiße gesteppte Jacke",3,5,0
11,164,15,"Grüne gesteppte Jacke",3,5,0
11,165,0,"Schokobrauner Lederhoodie",3,0,0
11,165,1,"Schwarzer Lederhoodie",3,0,0
11,165,2,"Grauer Lederhoodie",3,0,0
11,166,0,"Vintage-Denimjacke",3,5,0
11,166,1,"Indigofarbene Denimjacke",3,5,0
11,166,2,"Verwaschene Denimjacke",3,5,0
11,166,3,"Anthrazitgraue Denimjacke",3,5,0
11,167,0,"Vintage-Denimkutte",3,129,0
11,167,1,"Indigofarbene Denimkutte",3,129,0
11,167,2,"Verwaschene Denimkutte",3,129,0
11,167,3,"Anthrazitgraue Denimkutte",3,129,0
11,168,0,"Schwarzes zerrissenes Tanktop",3,161,0
11,168,1,"Graues zerrissenes Tanktop",3,161,0
11,168,2,"Weinrotes zerrissenes Tanktop",3,161,0
11,168,3,"Cremef. zerrissenes Tanktop",3,161,0
11,168,4,"Mokkabr. zerrissenes Tanktop",3,161,0
11,168,5,"Zerrissenes Tarn-Tanktop",3,161,0
11,169,0,"Schwarzes zerrissenes T-Shirt",3,153,0
11,169,1,"Graues zerrissenes T-Shirt",3,153,0
11,169,2,"Weinrotes zerrissenes T-Shirt",3,153,0
11,169,3,"Cremef. zerrissenes T-Shirt",3,153,0
11,169,4,"Mokkabr. zerrissenes T-Shirt",3,153,0
11,169,5,"Zerrissenes Tarn-T-Shirt",3,153,0
11,170,0,"Schwarzes zerrissenes Top",3,15,0
11,170,1,"Graues zerrissenes Top",3,15,0
11,170,2,"Weinrotes zerrissenes Top",3,15,0
11,170,3,"Cremefarbenes zerrissenes Top",3,15,0
11,170,4,"Mokkabraunes zerrissenes Top",3,15,0
11,170,5,"Zerrissenes Tarn-Top",3,15,0
11,171,0,"Indigofarbene geknotete Bluse",3,153,0
11,171,1,"Geknotete Vintagebluse",3,153,0
11,171,2,"Anthrazitgraue geknotete Bluse",3,153,0
11,171,3,"Schw. verwaschene gekn. Bluse",3,153,0
11,171,4,"Weinrote geknotete Karobluse",3,153,0
11,171,5,"Anthrazitgr. gekn. Karobluse",3,153,0
11,171,6,"Blaue geknotete Karobluse",3,153,0
11,171,7,"Moosgrüne gekn. Karobluse",3,153,0
11,173,0,"Nackenträger-Lederweste",3,4,0
11,174,0,"Vintage-Patch-Denimjacke",3,5,0
11,174,1,"Indigof. Patch-Denimjacke",3,5,0
11,174,2,"Verwaschene Patch-Denimjacke",3,5,0
11,174,3,"Anthrazitgr. Patch-Denimjacke",3,5,0
11,175,0,"Vintage-Patch-Denimkutte",3,129,0
11,175,1,"Indigofarbene Patch-Denimkutte",3,129,0
11,175,2,"Verwaschene Patch-Denimkutte",3,129,0
11,175,3,"Anthrazitgr. Patch-Denimkutte",3,129,0
11,176,0,"Schwarze Patch-Jacke",3,7,0
11,176,1,"Blutrote Patch-Jacke",3,7,0
11,176,2,"Braune Patch-Jacke",3,7,0
11,176,3,"Schwarze saubere Patch-Jacke",3,7,0
11,177,0,"Schwarze abgetr. Patch-Kutte",3,131,0
11,177,1,"Blutrote Patch-Kutte",3,131,0
11,177,2,"Braune Patch-Kutte",3,131,0
11,177,3,"Schwarze Patch-Kutte",3,131,0
11,178,0,"Abgenähte Patch-Lederweste",3,131,0
11,179,0,"Digitaltarn-Sportbike-Kutte",3,11,0
11,179,1,"Schwarze Sportbike-Kutte",3,11,0
11,179,2,"Tarn-Sportbike-Kutte",3,11,0
11,179,3,"Blaue Sportbike-Kutte",3,11,0
11,179,4,"Rote Sportbike-Kutte",3,11,0
11,179,5,"Grüne Sportbike-Kutte",3,11,0
11,179,6,"Gelbe Sportbike-Kutte",3,11,0
11,185,0,"Cremefarbener Segler-Blazer",3,3,0
11,185,1,"Roter Segler-Blazer",3,3,0
11,185,2,"Marineblauer Segler-Blazer",3,3,0
11,185,3,"Türkiser Segler-Blazer",3,3,0
11,185,4,"Schwarzer Segler-Blazer",3,3,0
11,185,5,"Weißer Segler-Blazer",3,3,0
11,186,0,"Stadttarn-Parka",3,3,0
11,186,1,"Waldtarn-Parka",3,3,0
11,186,2,"Stadttarn-Patch-Parka",3,3,0
11,186,3,"Waldtarn-Patch-Parka",3,3,0
11,187,0,"Stadttarn-Parka (offen)",3,5,0
11,187,1,"Waldtarn-Parka (offen)",3,5,0
11,187,2,"Stadttarn-Patch-Parka (offen)",3,5,0
11,187,3,"Waldtarn-Patch-Parka (offen)",3,5,0
11,189,0,"Schwarzer Longline-Hoodie",3,7,0
11,189,1,"Schiefergrauer Longline-Hoodie",3,7,0
11,189,2,"Grauer Longline-Hoodie",3,7,0
11,189,3,"Aschgrauer Longline-Hoodie",3,7,0
11,189,4,"Weißer Longline-Hoodie",3,7,0
11,189,5,"Roter Longline-Hoodie",3,7,0
11,189,6,"Dunkelroter Longline-Hoodie",3,7,0
11,189,7,"Hellroter Longline-Hoodie",3,7,0
11,189,8,"Hellbrauner Longline-Hoodie",3,7,0
11,189,9,"Limettengrüner Longline-Hoodie",3,7,0
11,189,10,"Grauton-Longline-Hoodie",3,7,0
11,189,11,"Schokobrauner Longline-Hoodie",3,7,0
11,189,12,"Olivgrüner Longline-Hoodie",3,7,0
11,190,0,"Pfirsichfarbener Parka",3,3,0
11,190,1,"Roter Parka",3,3,0
11,190,2,"Brauner Parka",3,3,0
11,190,3,"Limettengrüner Parka",3,3,0
11,190,4,"Türkiser Parka",3,3,0
11,190,5,"Orangeroter Parka",3,3,0
11,190,6,"Grauer Tarn-Parka",3,3,0
11,190,7,"Waldtarn-Parka",3,3,0
11,190,8,"Parka mit Punktmuster",3,3,0
11,190,9,"Hellbrauner Tarn-Parka",3,3,0
11,190,10,"Blauer Tarn-Parka",3,3,0
11,191,0,"Pfirsichfarbener Parka (offen)",3,5,0
11,191,1,"Roter Parka (offen)",3,5,0
11,191,2,"Brauner Parka (offen)",3,5,0
11,191,3,"Limettengrüner Parka (offen)",3,5,0
11,191,4,"Türkiser Parka (offen)",3,5,0
11,191,5,"Orangeroter Parka (offen)",3,5,0
11,191,6,"Grauer Tarn-Parka (offen)",3,5,0
11,191,7,"Waldtarn-Parka (offen)",3,5,0
11,191,8,"Parka mit Punktmuster (offen)",3,5,0
11,191,9,"Hellbrauner Tarn-Parka (offen)",3,5,0
11,191,10,"Blauer Tarn-Parka (offen)",3,5,0
11,192,0,"Grauer Sand-Castle-Pullover",3,1,0
11,192,1,"Roter Sand-Castle-Pullover",3,1,0
11,192,2,"Hellblauer Sand-Castle-Pullover",3,1,0
11,192,3,"Gelber Sand-Castle-Pullover",3,1,0
11,192,4,"Aquatarn-Sand-Castle-Pullover",3,1,0
11,192,5,"Gelber Sand-Castle-Tarnpullover",3,1,0
11,192,6,"Squash-Früchte-Pullover",3,1,0
11,192,7,"Squash-Logo-Pullover",3,1,0
11,192,8,"Squash-Spritzer-Pullover",3,1,0
11,192,9,"Squash-Bananen-Pullover",3,1,0
11,192,10,"Squash-Orangen-Pullover",3,1,0
11,192,11,"Blauer Squash-Pullover",3,1,0
11,192,12,"Mintgrüner Squash-Pullover",3,1,0
11,192,13,"Grüner Squash-Pullover",3,1,0
11,192,14,"Güffy-Pullover",3,1,0
11,192,15,"Heller Güffy-Pullover",3,1,0
11,192,16,"Türkiser Güffy-Leo-Pullover",3,1,0
11,192,17,"Magentaf. Güffy-Leo-Pullover",3,1,0
11,192,18,"Minimalistischer Güffy-Pullover",3,1,0
11,192,19,"Güffy-Graffiti-Pullover",3,1,0
11,192,20,"Manor-CMYK-Pullover",3,1,0
11,192,21,"Manor-Diamant-Pullover",3,1,0
11,192,22,"Türkiser Manor-Pullover",3,1,0
11,192,23,"Magentafarbener Manor-Pullover",3,1,0
11,192,24,"Schwarzer Manor-Brick-Pullover",3,1,0
11,192,25,"Schwarzer Manor-Dem-Pullover",3,1,0
11,193,0,"Bigness Waldtarn-Steppjacke",3,5,0
11,193,1,"Bigness Stadttarn-Steppjacke",3,5,0
11,193,2,"Pinke Bigness Tarn-Steppjacke",3,5,0
11,193,3,"Weiße Bigness Tarn-Steppjacke",3,5,0
11,193,4,"Bigness-Herbststeppjacke",3,5,0
